node_id,node_type,label,avg_rpi,n_paket,degree_cent,in_degree,pagerank,risk_influence,betweenness,cluster_id
"SK::DINAS PERTANIAN, PANGAN, PERIKANAN",satker,"DINAS PERTANIAN, PANGAN, PERIKANAN",24.76,84,0.0002,0.0,0.000134,3.3e-05,0.0,-1
SK::Kecamatan Sumpiuh,satker,Kecamatan Sumpiuh,22.23,89,0.0002,0.0,0.000142,3.2e-05,0.0,-1
SK::KPU KABUPATEN PADANG LAWAS UTARA,satker,KPU KABUPATEN PADANG LAWAS UTARA,32.45,11,0.0001,0.0,1.8e-05,6e-06,0.0,-1
SK::Kecamatan Karangmalang,satker,Kecamatan Karangmalang,26.61,71,0.0001,0.0,0.000113,3e-05,0.0,-1
SK::PUSKESMAS GUNUNGWUNGKAL,satker,PUSKESMAS GUNUNGWUNGKAL,26.99,56,0.0002,0.0,8.9e-05,2.4e-05,0.0,-1
SK::KECAMATAN WURYANTORO,satker,KECAMATAN WURYANTORO,19.38,74,0.0002,0.0,0.000118,2.3e-05,0.0,-1
SK::Puskesmas Batulicin 1,satker,Puskesmas Batulicin 1,16.06,22,0.0002,0.0,3.5e-05,6e-06,0.0,-1
SK::KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN SIBOLGA,satker,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN SIBOLGA,26.17,7,0.0002,0.0,1.1e-05,3e-06,0.0,-1
SK::BAGIAN KERJA SAMA,satker,BAGIAN KERJA SAMA,24.51,17,0.0002,0.0001,2.7e-05,7e-06,0.0,-1
SK::Kecamatan Jatikalen,satker,Kecamatan Jatikalen,25.14,50,0.0002,0.0,8e-05,2e-05,0.0,-1
SK::KEJAKSAAN NEGERI MATARAM,satker,KEJAKSAAN NEGERI MATARAM,25.57,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::Puskesmas Senayang,satker,Puskesmas Senayang,22.98,28,0.0001,0.0,4.5e-05,1e-05,0.0,-1
SK::KANTOR KECAMATAN BULUKUMPA,satker,KANTOR KECAMATAN BULUKUMPA,16.8,24,0.0002,0.0,3.8e-05,6e-06,0.0,-1
SK::Kecamatan Tampaksiring,satker,Kecamatan Tampaksiring,20.48,30,0.0002,0.0,4.8e-05,1e-05,0.0,-1
SK::Kecamatan Sutojayan,satker,Kecamatan Sutojayan,22.64,43,0.0001,0.0,6.9e-05,1.6e-05,0.0,-1
SK::SDN 03 Madiun Lor,satker,SDN 03 Madiun Lor,18.26,5,0.0001,0.0,8e-06,1e-06,0.0,-1
SK::KECAMATAN LIUKANG TUPABIRING,satker,KECAMATAN LIUKANG TUPABIRING,23.55,13,0.0002,0.0,2.1e-05,5e-06,0.0,-1
SK::Kecamatan Teluk Bayur,satker,Kecamatan Teluk Bayur,14.94,115,0.0002,0.0,0.000184,2.7e-05,0.0,-1
SK::Kecamatan Lumbung,satker,Kecamatan Lumbung,18.82,34,0.0002,0.0,5.4e-05,1e-05,0.0,-1
SK::Kantor Camat Kopang,satker,Kantor Camat Kopang,29.43,51,0.0001,0.0,8.1e-05,2.4e-05,0.0,-1
SK::Cabang Dinas Pendidikan Wilayah Kota Tangerang dan Kota Tangerang Selatan,satker,Cabang Dinas Pendidikan Wilayah Kota Tangerang dan Kota Tangerang Selatan,13.02,51,0.0002,0.0,8.1e-05,1.1e-05,0.0,-1
SK::KECAMATAN TUTUYAN,satker,KECAMATAN TUTUYAN,21.08,7,0.0001,0.0,1.1e-05,2e-06,0.0,-1
SK::Kelurahan Gerunung,satker,Kelurahan Gerunung,19.92,43,0.0002,0.0,6.9e-05,1.4e-05,0.0,-1
SK::KECAMATAN RENAH PAMENANG,satker,KECAMATAN RENAH PAMENANG,23.82,74,0.0001,0.0,0.000118,2.8e-05,0.0,-1
SK::Kecamatan Siau Tengah,satker,Kecamatan Siau Tengah,6.06,9,0.0001,0.0,1.4e-05,1e-06,0.0,-1
SK::Kelurahan Renteng,satker,Kelurahan Renteng,19.37,36,0.0002,0.0,5.8e-05,1.1e-05,0.0,-1
SK::Kantor Camat Praya,satker,Kantor Camat Praya,23.66,72,0.0002,0.0,0.000115,2.7e-05,0.0,-1
SK::Direktorat Jenderal Perumahan Perkotaan Kementerian Perumahan dan Kawasan Permukiman,satker,Direktorat Jenderal Perumahan Perkotaan Kementerian Perumahan dan Kawasan Permukiman,27.13,81,0.0002,0.0,0.000129,3.5e-05,0.0,-1
SK::PUSKESMAS MARGOYOSO I,satker,PUSKESMAS MARGOYOSO I,33.01,70,0.0002,0.0,0.000112,3.7e-05,0.0,-1
SK::Kelurahan Kebun Sari,satker,Kelurahan Kebun Sari,19.33,26,0.0002,0.0,4.2e-05,8e-06,0.0,-1
SK::PUSKESMAS BATURITI 1,satker,PUSKESMAS BATURITI 1,15.67,43,0.0002,0.0,6.9e-05,1.1e-05,0.0,-1
SK::Puskesmas Lanjut,satker,Puskesmas Lanjut,18.2,22,0.0002,0.0,3.5e-05,6e-06,0.0,-1
SK::04 Balai Pelaksana Penyediaan Perumahan dan Kawasan Permukiman Sulawesi II,satker,04 Balai Pelaksana Penyediaan Perumahan dan Kawasan Permukiman Sulawesi II,30.06,55,0.0001,0.0,8.8e-05,2.6e-05,0.0,-1
SK::KELURAHAN KAMPUNG BULANG,satker,KELURAHAN KAMPUNG BULANG,24.3,47,0.0002,0.0,7.5e-05,1.8e-05,0.0,-1
SK::KECAMATAN KEPULAUAN PONGOK,satker,KECAMATAN KEPULAUAN PONGOK,25.85,39,0.0001,0.0,6.2e-05,1.6e-05,0.0,-1
SK::KECAMATAN SONGGOM,satker,KECAMATAN SONGGOM,22.53,34,0.0002,0.0,5.4e-05,1.2e-05,0.0,-1
SK::KECAMATAN PENEBEL,satker,KECAMATAN PENEBEL,18.92,70,0.0001,0.0,0.000112,2.1e-05,0.0,-1
SK::KEJAKSAAN TINGGI KALIMANTAN SELATAN,satker,KEJAKSAAN TINGGI KALIMANTAN SELATAN,33.67,1,0.0001,0.0,2e-06,1e-06,0.0,-1
SK::PUSKESMAS PANCA KARSA II,satker,PUSKESMAS PANCA KARSA II,21.57,20,0.0002,0.0,3.2e-05,7e-06,0.0,-1
SK::KELURAHAN PURWANEGARA,satker,KELURAHAN PURWANEGARA,11.75,104,0.0002,0.0,0.000166,2e-05,0.0,-1
SK::Rumah Sakit Umum Daerah (RSUD) Kamang Baru,satker,Rumah Sakit Umum Daerah (RSUD) Kamang Baru,31.58,7,0.0001,0.0,1.1e-05,4e-06,0.0,-1
SK::Puskesmas Raya,satker,Puskesmas Raya,19.2,30,0.0001,0.0,4.8e-05,9e-06,0.0,-1
SK::Kecamatan Baregbeg,satker,Kecamatan Baregbeg,11.14,44,0.0002,0.0,7e-05,8e-06,0.0,-1
SK::SDN 01 Nambangan Kidul,satker,SDN 01 Nambangan Kidul,20.02,6,0.0001,0.0,1e-05,2e-06,0.0,-1
SK::Puskesmas Aranio,satker,Puskesmas Aranio,22.36,28,0.0002,0.0,4.5e-05,1e-05,0.0,-1
SK::Puskesmas Sungai Jingah,satker,Puskesmas Sungai Jingah,23.7,34,0.0002,0.0,5.4e-05,1.3e-05,0.0,-1
SK::Puskesmas Cilacap Selatan I,satker,Puskesmas Cilacap Selatan I,20.97,38,0.0002,0.0,6.1e-05,1.3e-05,0.0,-1
"SK::Cabang Dinas Pendidikan Wilayah Kota Cilegon, Kota Serang dan Kabupaten Serang",satker,"Cabang Dinas Pendidikan Wilayah Kota Cilegon, Kota Serang dan Kabupaten Serang",14.45,53,0.0002,0.0,8.5e-05,1.2e-05,0.0,-1
SK::KANWIL KEMENTERIAN AGAMA PROPINSI SULAWESI TENGAH 419317,satker,KANWIL KEMENTERIAN AGAMA PROPINSI SULAWESI TENGAH 419317,27.46,40,0.0002,0.0,6.4e-05,1.8e-05,0.0,-1
SK::UPT Puskesmas Renggiang,satker,UPT Puskesmas Renggiang,25.63,68,0.0002,0.0,0.000109,2.8e-05,0.0,-1
SK::SDN 05 Madiun Lor,satker,SDN 05 Madiun Lor,19.43,9,0.0001,0.0,1.4e-05,3e-06,0.0,-1
SK::Kecamatan Sukadana,satker,Kecamatan Sukadana,26.5,125,0.0002,0.0001,0.0002,5.3e-05,0.0,-1
SK::Balai Pengelolaan Standar Ukuran Metrologi Legal,satker,Balai Pengelolaan Standar Ukuran Metrologi Legal,27.69,49,0.0002,0.0,7.8e-05,2.2e-05,0.0,-1
SK::KANTOR KECAMATAN PULAU SEMBILAN,satker,KANTOR KECAMATAN PULAU SEMBILAN,31.01,9,0.0001,0.0,1.4e-05,4e-06,0.0,-1
SK::UPTD PUSKESMAS REJOTANGAN,satker,UPTD PUSKESMAS REJOTANGAN,14.87,40,0.0002,0.0,6.4e-05,1e-05,0.0,-1
SK::Kecamatan Cikoneng,satker,Kecamatan Cikoneng,20.82,44,0.0002,0.0,7e-05,1.5e-05,0.0,-1
SK::Puskesmas Leuwigajah,satker,Puskesmas Leuwigajah,23.66,43,0.0002,0.0,6.9e-05,1.6e-05,0.0,-1
SK::SDN 02 Madiun Lor,satker,SDN 02 Madiun Lor,13.25,7,0.0001,0.0,1.1e-05,1e-06,0.0,-1
SK::Puskesmas Rejai,satker,Puskesmas Rejai,31.83,19,0.0002,0.0,3e-05,1e-05,0.0,-1
SK::Kelurahan Madyopuro,satker,Kelurahan Madyopuro,14.04,124,0.0002,0.0,0.000198,2.8e-05,0.0,-1
SK::KECAMATAN PRONOJIWO,satker,KECAMATAN PRONOJIWO,25.81,55,0.0002,0.0,8.8e-05,2.3e-05,0.0,-1
SK::05 Perumahan dan Kawasan Permukiman Provinsi Nusa Tenggara Barat,satker,05 Perumahan dan Kawasan Permukiman Provinsi Nusa Tenggara Barat,19.71,4,0.0001,0.0,6e-06,1e-06,0.0,-1
SK::RSUD Nyi Ageng Serang,satker,RSUD Nyi Ageng Serang,33.08,16,0.0002,0.0,2.6e-05,8e-06,0.0,-1
SK::03 Perumahan dan Kawasan Permukiman Provinsi Nusa Tenggara Timur,satker,03 Perumahan dan Kawasan Permukiman Provinsi Nusa Tenggara Timur,32.39,5,0.0001,0.0,8e-06,3e-06,0.0,-1
SK::Kecamatan Biau,satker,Kecamatan Biau,20.46,56,0.0002,0.0001,8.9e-05,1.8e-05,0.0,-1
SK::BALAI BESAR KEKARANTINAAN KESEHATAN DENPASAR,satker,BALAI BESAR KEKARANTINAAN KESEHATAN DENPASAR,36.21,17,0.0002,0.0,2.7e-05,1e-05,0.0,-1
SK::Inspektorat Provinsi Bengkulu,satker,Inspektorat Provinsi Bengkulu,17.88,35,0.0002,0.0,5.6e-05,1e-05,0.0,-1
SK::PUSKESMAS ASEMBAGUS,satker,PUSKESMAS ASEMBAGUS,9.04,34,0.0001,0.0,5.4e-05,5e-06,0.0,-1
SK::PUSKESMAS WIDOROPAYUNG,satker,PUSKESMAS WIDOROPAYUNG,14.29,33,0.0002,0.0,5.3e-05,8e-06,0.0,-1
SK::RSUD LAWANG,satker,RSUD LAWANG,18.8,27,0.0002,0.0,4.3e-05,8e-06,0.0,-1
SK::01 Balai Pelaksana Penyediaan Perumahan dan Kawasan Permukiman Kalimantan II,satker,01 Balai Pelaksana Penyediaan Perumahan dan Kawasan Permukiman Kalimantan II,31.77,19,0.0001,0.0,3e-05,1e-05,0.0,-1
SK::SDN 04 Madiun Lor,satker,SDN 04 Madiun Lor,15.68,5,0.0001,0.0,8e-06,1e-06,0.0,-1
SK::KEJAKSAAN NEGERI KABUPATEN BLITAR,satker,KEJAKSAAN NEGERI KABUPATEN BLITAR,19.77,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::UPTD PUSKESMAS TANON,satker,UPTD PUSKESMAS TANON,16.85,33,0.0002,0.0,5.3e-05,9e-06,0.0,-1
SK::UPTD LABKES,satker,UPTD LABKES,16.66,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::Badan Perencanaan Pembangunan dan Penelitian Daerah,satker,Badan Perencanaan Pembangunan dan Penelitian Daerah,10.88,66,0.0001,0.0,0.000105,1.1e-05,0.0,-1
SK::Kecamatan Pantai Cermin,satker,Kecamatan Pantai Cermin,38.53,58,0.0002,0.0001,9.3e-05,3.6e-05,0.0,-1
SK::UPTD Kesatuan Pengelolaan Hutan Lindung Belantu Mendanau,satker,UPTD Kesatuan Pengelolaan Hutan Lindung Belantu Mendanau,15.42,45,0.0002,0.0,7.2e-05,1.1e-05,0.0,-1
SK::01 Balai Pelaksana Penyediaan Perumahan dan Kawasan Permukiman Sulawesi I,satker,01 Balai Pelaksana Penyediaan Perumahan dan Kawasan Permukiman Sulawesi I,25.46,20,0.0002,0.0,3.2e-05,8e-06,0.0,-1
SK::Kecamatan Sukamantri,satker,Kecamatan Sukamantri,20.98,43,0.0002,0.0,6.9e-05,1.4e-05,0.0,-1
SK::PUSKESMAS TAYU II,satker,PUSKESMAS TAYU II,21.46,72,0.0001,0.0,0.000115,2.5e-05,0.0,-1
SK::Kecamatan Tolangohula,satker,Kecamatan Tolangohula,29.03,6,0.0001,0.0,1e-05,3e-06,0.0,-1
SK::Kecamatan Pariaman Tengah,satker,Kecamatan Pariaman Tengah,33.97,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::SMP NEGERI 22 KOTA SURAKARTA,satker,SMP NEGERI 22 KOTA SURAKARTA,22.65,22,0.0002,0.0,3.5e-05,8e-06,0.0,-1
SK::Kelurahan Karang Tengah,satker,Kelurahan Karang Tengah,25.38,51,0.0001,0.0,8.1e-05,2.1e-05,0.0,-1
SK::BAGIAN ADMINISTRASI PEMBANGUNAN DAN PERENCANAAN,satker,BAGIAN ADMINISTRASI PEMBANGUNAN DAN PERENCANAAN,7.33,21,0.0001,0.0,3.4e-05,2e-06,0.0,-1
SK::Kantor Camat Batukliang Utara,satker,Kantor Camat Batukliang Utara,22.99,70,0.0002,0.0,0.000112,2.6e-05,0.0,-1
SK::UPT PELAYANAN PENDAPATAN DAERAH WILAYAH MEMPAWAH,satker,UPT PELAYANAN PENDAPATAN DAERAH WILAYAH MEMPAWAH,13.85,55,0.0002,0.0,8.8e-05,1.2e-05,0.0,-1
SK::01 Perumahan dan Kawasan Permukiman IKN Nusantara,satker,01 Perumahan dan Kawasan Permukiman IKN Nusantara,31.83,28,0.0002,0.0,4.5e-05,1.4e-05,0.0,-1
SK::Rumah Sakit Umum Daerah Dabo,satker,Rumah Sakit Umum Daerah Dabo,44.11,7,0.0001,0.0,1.1e-05,5e-06,0.0,-1
SK::Kantor Pertanahan KAB TRENGGALEK,satker,Kantor Pertanahan KAB TRENGGALEK,18.78,123,0.0001,0.0,0.000196,3.7e-05,0.0,-1
SK::KELURAHAN KAMPUNG BUGIS,satker,KELURAHAN KAMPUNG BUGIS,16.98,38,0.0001,0.0,6.1e-05,1e-05,0.0,-1
SK::UIN ANTASARI BANJARMASIN 424327,satker,UIN ANTASARI BANJARMASIN 424327,23.18,62,0.0002,0.0,9.9e-05,2.3e-05,0.0,-1
SK::Kecamatan Cihaurbeuti,satker,Kecamatan Cihaurbeuti,19.54,36,0.0002,0.0,5.8e-05,1.1e-05,0.0,-1
SK::Kelurahan Tawangsari,satker,Kelurahan Tawangsari,25.49,77,0.0002,0.0001,0.000123,3.1e-05,0.0,-1
SK::KEJAKSAAN TINGGI SULAWESI BARAT,satker,KEJAKSAAN TINGGI SULAWESI BARAT,28.67,9,0.0002,0.0,1.4e-05,4e-06,0.0,-1
SK::UPTD PUSKESMAS KELING,satker,UPTD PUSKESMAS KELING,14.29,20,0.0001,0.0,3.2e-05,5e-06,0.0,-1
SK::Balai Pelatihan Vokasi dan Produktivitas Ternate,satker,Balai Pelatihan Vokasi dan Produktivitas Ternate,44.16,69,0.0002,0.0,0.00011,4.9e-05,0.0,-1
SK::DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,satker,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,44.1,624,0.0003,0.0,0.000997,0.00044,0.0,-1
SK::Kelurahan Dabo Lama,satker,Kelurahan Dabo Lama,25.12,6,0.0001,0.0,1e-05,2e-06,0.0,-1
"SK::Dinas Pemuda Olahraga, Kebudayaan, Pariwisata dan Ekonomi Kreatif",satker,"Dinas Pemuda Olahraga, Kebudayaan, Pariwisata dan Ekonomi Kreatif",24.09,129,0.0003,0.0,0.000206,5e-05,0.0,-1
SK::UPTD Puskesmas Kecamatan Sananwetan,satker,UPTD Puskesmas Kecamatan Sananwetan,18.91,10,0.0002,0.0,1.6e-05,3e-06,0.0,-1
"SK::DINAS SOSIAL, PEMBERDAYAAN MASYARAKAT, DESA, PEREMPUAN DAN PERLINDUNGAN ANAK",satker,"DINAS SOSIAL, PEMBERDAYAAN MASYARAKAT, DESA, PEREMPUAN DAN PERLINDUNGAN ANAK",7.01,66,0.0001,0.0,0.000105,7e-06,0.0,-1
SK::BALAI PENDIDIKAN DAN PELATIHAN KEAGAMAAN JAKARTA 425375,satker,BALAI PENDIDIKAN DAN PELATIHAN KEAGAMAAN JAKARTA 425375,16.39,7,0.0001,0.0,1.1e-05,2e-06,0.0,-1
SK::PUSKESMAS PUPUAN 1,satker,PUSKESMAS PUPUAN 1,13.41,76,0.0001,0.0,0.000121,1.6e-05,0.0,-1
SK::KANTOR KECAMATAN TELLULIMPOE,satker,KANTOR KECAMATAN TELLULIMPOE,29.29,17,0.0002,0.0,2.7e-05,8e-06,0.0,-1
SK::KECAMATAN SEMARANG TENGAH,satker,KECAMATAN SEMARANG TENGAH,17.68,6,0.0002,0.0,1e-05,2e-06,0.0,-1
SK::KELURAHAN RAYA BELANTI,satker,KELURAHAN RAYA BELANTI,21.57,9,0.0002,0.0,1.4e-05,3e-06,0.0,-1
SK::PUSKESMAS MARGOYOSO II,satker,PUSKESMAS MARGOYOSO II,25.68,47,0.0002,0.0,7.5e-05,1.9e-05,0.0,-1
SK::Kecamatan Tolinggula,satker,Kecamatan Tolinggula,23.86,19,0.0002,0.0,3e-05,7e-06,0.0,-1
SK::PENGADILAN NEGERI LUBUK PAKAM 01,satker,PENGADILAN NEGERI LUBUK PAKAM 01,16.7,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::Puskesmas Dabo,satker,Puskesmas Dabo,29.95,14,0.0001,0.0,2.2e-05,7e-06,0.0,-1
SK::PEMERINTAH KECAMATAN LUBUK ALUNG,satker,PEMERINTAH KECAMATAN LUBUK ALUNG,11.6,24,0.0001,0.0,3.8e-05,4e-06,0.0,-1
SK::KECAMATAN TAMAN SARI,satker,KECAMATAN TAMAN SARI,29.02,122,0.0002,0.0,0.000195,5.7e-05,0.0,-1
SK::Kelurahan Bence,satker,Kelurahan Bence,44.03,3,0.0001,0.0,5e-06,2e-06,0.0,-1
SK::UPTD PUSKESMAS PAGADEN BARAT,satker,UPTD PUSKESMAS PAGADEN BARAT,17.33,44,0.0002,0.0,7e-05,1.2e-05,0.0,-1
SK::UPTD Perbenihan dan Pakan Ikan,satker,UPTD Perbenihan dan Pakan Ikan,7.21,9,0.0001,0.0,1.4e-05,1e-06,0.0,-1
SK::Puskesmas Pacitan,satker,Puskesmas Pacitan,15.12,16,0.0001,0.0,2.6e-05,4e-06,0.0,-1
SK::Puskesmas Salotungo,satker,Puskesmas Salotungo,12.46,19,0.0001,0.0,3e-05,4e-06,0.0,-1
SK::UPTD Puskesmas Pakis Aji,satker,UPTD Puskesmas Pakis Aji,17.74,39,0.0002,0.0,6.2e-05,1.1e-05,0.0,-1
SK::MADRASAH TSANAWIYAH NEGERI 1 MADIUN 297875,satker,MADRASAH TSANAWIYAH NEGERI 1 MADIUN 297875,48.85,11,0.0002,0.0,1.8e-05,9e-06,0.0,-1
SK::PEMERINTAH KECAMATAN ENAM LINGKUNG,satker,PEMERINTAH KECAMATAN ENAM LINGKUNG,22.48,15,0.0002,0.0,2.4e-05,5e-06,0.0,-1
SK::Puskesmas Kerkopan,satker,Puskesmas Kerkopan,18.77,101,0.0002,0.0,0.000161,3e-05,0.0,-1
SK::UPT Satuan Pendidikan SMPN 7,satker,UPT Satuan Pendidikan SMPN 7,22.22,21,0.0002,0.0,3.4e-05,7e-06,0.0,-1
SK::KELURAHAN TANJUNG BUNTUNG,satker,KELURAHAN TANJUNG BUNTUNG,15.44,30,0.0002,0.0,4.8e-05,7e-06,0.0,-1
SK::Kecamatan Togean,satker,Kecamatan Togean,32.82,6,0.0002,0.0,1e-05,3e-06,0.0,-1
SK::Kecamatan Ubud,satker,Kecamatan Ubud,20.6,29,0.0001,0.0,4.6e-05,1e-05,0.0,-1
SK::Puskesmas Pancur,satker,Puskesmas Pancur,26.45,20,0.0001,0.0,3.2e-05,8e-06,0.0,-1
SK::Puskesmas Daik,satker,Puskesmas Daik,19.72,24,0.0001,0.0,3.8e-05,8e-06,0.0,-1
SK::Perwakilan BKKBN Provinsi Sulawesi Barat,satker,Perwakilan BKKBN Provinsi Sulawesi Barat,26.66,54,0.0002,0.0,8.6e-05,2.3e-05,0.0,-1
SK::Kecamatan Cisaga,satker,Kecamatan Cisaga,8.46,12,0.0001,0.0,1.9e-05,2e-06,0.0,-1
SK::Kelurahan Kalimulya,satker,Kelurahan Kalimulya,27.8,31,0.0002,0.0,5e-05,1.4e-05,0.0,-1
SK::DINAS PERKEBUNAN DAN PETERNAKAN KAB. BARITO KUALA,satker,DINAS PERKEBUNAN DAN PETERNAKAN KAB. BARITO KUALA,11.08,104,0.0002,0.0,0.000166,1.8e-05,0.0,-1
SK::Kecamatan Tanjungbalai Selatan,satker,Kecamatan Tanjungbalai Selatan,17.44,50,0.0002,0.0,8e-05,1.4e-05,0.0,-1
SK::Kec. Amuntai Utara,satker,Kec. Amuntai Utara,20.65,45,0.0002,0.0,7.2e-05,1.5e-05,0.0,-1
SK::Puskesmas Sukosewu,satker,Puskesmas Sukosewu,18.83,51,0.0002,0.0,8.1e-05,1.5e-05,0.0,-1
SK::Kelurahan Sungai Malang,satker,Kelurahan Sungai Malang,21.1,21,0.0002,0.0,3.4e-05,7e-06,0.0,-1
SK::MADRASAH ALIYAH NEGERI PURWAKARTA KAB PURWAKARTA 554595,satker,MADRASAH ALIYAH NEGERI PURWAKARTA KAB PURWAKARTA 554595,23.22,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::Puskesmas Alalak Tengah,satker,Puskesmas Alalak Tengah,16.03,40,0.0002,0.0,6.4e-05,1e-05,0.0,-1
SK::Kantor Camat Praya Tengah,satker,Kantor Camat Praya Tengah,24.7,93,0.0002,0.0,0.000149,3.7e-05,0.0,-1
SK::Kecamatan Siau Barat,satker,Kecamatan Siau Barat,6.2,15,0.0001,0.0,2.4e-05,1e-06,0.0,-1
SK::KELURAHAN RANTAU KANAN,satker,KELURAHAN RANTAU KANAN,13.77,8,0.0001,0.0,1.3e-05,2e-06,0.0,-1
SK::KECAMATAN POPAYATO BARAT,satker,KECAMATAN POPAYATO BARAT,36.72,13,0.0001,0.0,2.1e-05,8e-06,0.0,-1
SK::Perwakilan BKKBN Provinsi Aceh,satker,Perwakilan BKKBN Provinsi Aceh,15.95,41,0.0003,0.0,6.5e-05,1e-05,0.0,-1
SK::UPTD Kesatuan Pengelolaan Hutan Produksi Sigambir Kota Waringin,satker,UPTD Kesatuan Pengelolaan Hutan Produksi Sigambir Kota Waringin,16.64,20,0.0002,0.0,3.2e-05,5e-06,0.0,-1
SK::UPTD PUSKESMAS BANJAREJO,satker,UPTD PUSKESMAS BANJAREJO,21.36,53,0.0002,0.0,8.5e-05,1.8e-05,0.0,-1
SK::KEJAKSAAN TINGGI KALIMANTAN TIMUR,satker,KEJAKSAAN TINGGI KALIMANTAN TIMUR,33.7,1,0.0001,0.0,2e-06,1e-06,0.0,-1
SK::BAGIAN FASILITASI PIMPINAN,satker,BAGIAN FASILITASI PIMPINAN,15.2,23,0.0002,0.0,3.7e-05,6e-06,0.0,-1
SK::KECAMATAN POPAYATO,satker,KECAMATAN POPAYATO,36.58,11,0.0001,0.0,1.8e-05,6e-06,0.0,-1
SK::Kecamatan Toapaya,satker,Kecamatan Toapaya,11.17,50,0.0001,0.0,8e-05,9e-06,0.0,-1
SK::PUSKESMAS TOMATA,satker,PUSKESMAS TOMATA,19.7,8,0.0001,0.0,1.3e-05,3e-06,0.0,-1
SK::Puskesmas Cempaka,satker,Puskesmas Cempaka,24.97,104,0.0002,0.0001,0.000166,4.1e-05,0.0,-1
SK::05 Perumahan dan Kawasan Permukiman Provinsi Kalimatan Timur,satker,05 Perumahan dan Kawasan Permukiman Provinsi Kalimatan Timur,28.21,8,0.0002,0.0,1.3e-05,4e-06,0.0,-1
SK::KECAMATAN WAWONII TENGGARA,satker,KECAMATAN WAWONII TENGGARA,21.8,14,0.0001,0.0,2.2e-05,5e-06,0.0,-1
SK::Kelurahan Krapyak,satker,Kelurahan Krapyak,13.54,17,0.0002,0.0,2.7e-05,4e-06,0.0,-1
SK::PUSKESMAS MANTINGAN,satker,PUSKESMAS MANTINGAN,19.21,39,0.0002,0.0,6.2e-05,1.2e-05,0.0,-1
SK::Kecamatan Syiah Kuala,satker,Kecamatan Syiah Kuala,20.95,29,0.0002,0.0,4.6e-05,1e-05,0.0,-1
SK::Puskesmas Pringapus,satker,Puskesmas Pringapus,19.45,42,0.0002,0.0,6.7e-05,1.3e-05,0.0,-1
SK::SDN Ngegong,satker,SDN Ngegong,13.46,10,0.0001,0.0,1.6e-05,2e-06,0.0,-1
SK::KELURAHAN LEWOLEBA TIMUR,satker,KELURAHAN LEWOLEBA TIMUR,17.77,34,0.0002,0.0,5.4e-05,1e-05,0.0,-1
SK::PUSKESMAS PURWODININGRATAN,satker,PUSKESMAS PURWODININGRATAN,12.64,118,0.0002,0.0,0.000188,2.4e-05,0.0,-1
"SK::DINAS KETAHANAN PANGAN, PERTANIAN, DAN PERIKANAN",satker,"DINAS KETAHANAN PANGAN, PERTANIAN, DAN PERIKANAN",22.27,49,0.0002,0.0,7.8e-05,1.7e-05,0.0,-1
SK::KECAMATAN BABULU,satker,KECAMATAN BABULU,16.87,27,0.0002,0.0,4.3e-05,7e-06,0.0,-1
SK::UPTD Balai Pengembangan Pariwisata Wilayah Belitung DISBUDPAR Provinsi Kepulauan Bangka Belitung,satker,UPTD Balai Pengembangan Pariwisata Wilayah Belitung DISBUDPAR Provinsi Kepulauan Bangka Belitung,16.61,33,0.0001,0.0,5.3e-05,9e-06,0.0,-1
SK::KELURAHAN BATU IX,satker,KELURAHAN BATU IX,18.26,33,0.0002,0.0,5.3e-05,1e-05,0.0,-1
SK::PUSKESMAS PATI I,satker,PUSKESMAS PATI I,19.11,62,0.0001,0.0,9.9e-05,1.9e-05,0.0,-1
SK::Cabang Dinas ESDM Wilayah Bangka Tengah dan Bangka Selatan,satker,Cabang Dinas ESDM Wilayah Bangka Tengah dan Bangka Selatan,26.78,20,0.0002,0.0,3.2e-05,9e-06,0.0,-1
SK::KECAMATAN SERANGPANJANG,satker,KECAMATAN SERANGPANJANG,17.19,9,0.0002,0.0,1.4e-05,2e-06,0.0,-1
SK::Kecamatan Babakan Ciparay,satker,Kecamatan Babakan Ciparay,26.82,582,0.0002,0.0,0.00093,0.000249,0.0,-1
SK::KECAMATAN TULUNG,satker,KECAMATAN TULUNG,21.04,102,0.0002,0.0,0.000163,3.4e-05,0.0,-1
SK::PUSKESMAS OMBEN,satker,PUSKESMAS OMBEN,13.41,50,0.0002,0.0,8e-05,1.1e-05,0.0,-1
SK::Kecamatan Kintamani,satker,Kecamatan Kintamani,23.63,24,0.0002,0.0,3.8e-05,9e-06,0.0,-1
SK::Kelurahan Watulea,satker,Kelurahan Watulea,16.78,16,0.0001,0.0,2.6e-05,4e-06,0.0,-1
